lender_id, country_code, inviter_id, invitee_count, loan_count
8471, , -1, 0, 1
8472, US, -1, 3, 21
8473, , -1, 9, 177
8474, CA, -1, 2, 4
8475, US, -1, 1, 7
8476, ES, -1, 0, 2
8477, US, -1, 0, 4
8478, , 9722, 0, 1
8479, US, -1, 0, 636
8480, US, -1, 0, 129
8481, , -1, 0, 1
8482, , -1, 0, 1
8483, US, -1, 0, 42
8484, CA, -1, 2, 17
8485, , -1, 0, 19
8486, US, -1, 4, 6
8487, NL, -1, 0, 7
8488, CA, -1, 0, 3
8489, CA, -1, 0, 71
8490, US, -1, 1, 40
8491, , -1, 0, 1
8492, US, -1, 2, 5
8493, , 9592, 0, 1
8494, , 13338, 0, 10
8495, US, -1, 0, 24
8496, US, -1, 0, 68
8497, US, -1, 1, 107
8498, FR, -1, 4, 3
8499, BR, -1, 2, 11
8500, , -1, 3, 34
8501, AU, -1, 2, 18
8502, GB, -1, 1, 12
8503, NL, -1, 0, 15
8504, US, -1, 0, 1
8505, US, -1, 0, 24
8506, , -1, 1, 6
8507, US, -1, 0, 60
8508, US, -1, 0, 29
8509, NL, -1, 0, 68
8510, CA, -1, 2, 12
8511, US, -1, 1, 97
8512, , -1, 2, 13
8513, US, -1, 1, 7
8514, US, -1, 0, 192
8515, US, -1, 0, 3
8516, , -1, 0, 1
8517, , 15036, 0, 1
8518, US, -1, 1, 1
8519, US, -1, 0, 2
8520, US, -1, 2, 20
8521, , -1, 4, 3
8522, , -1, 0, 61
8523, US, -1, 1, 52
8524, US, -1, 1, 222
8525, GB, -1, 0, 21
8526, US, -1, 0, 19
8527, PL, -1, 1, 2
8528, US, -1, 0, 2
8529, US, -1, 0, 57
8530, US, -1, 0, 375
8531, CO, 8546, 0, 5
8532, , -1, 0, 4
8533, , -1, 0, 10
8534, , -1, 0, 1
8535, , -1, 0, 1
8536, CH, -1, 1, 3751
8537, , -1, 0, 1
8538, , -1, 1, 9
8539, FI, -1, 0, 18
8540, , -1, 0, 1
8541, , -1, 0, 1
8542, , -1, 0, 19
8543, US, -1, 1, 9
8544, US, -1, 167, 102
8545, CA, -1, 0, 9
8546, CO, 6513, 1, 46
8547, US, -1, 3, 130
8548, DE, -1, 0, 130
8549, US, -1, 0, 56
8550, , -1, 0, 5
8551, US, -1, 6, 18
8552, , -1, 0, 2
8553, US, -1, 1, 2
8554, US, -1, 0, 7
8555, US, -1, 4, 152
8556, , -1, 0, 2
8557, , -1, 2, 22
8558, US, -1, 0, 41
8559, US, -1, 1, 8
8560, US, -1, 0, 26
8561, , -1, 0, 5
8562, , -1, 0, 2
8563, US, -1, 0, 23
8564, US, -1, 1, 58
8565, GB, -1, 2, 370
8566, , -1, 2, 2
8567, US, -1, 1, 70
8568, US, -1, 0, 14
8569, US, -1, 0, 48
8570, US, -1, 0, 8
8571, US, -1, 2, 63
8572, , -1, 0, 5
8573, US, -1, 2, 306
8574, AU, -1, 1, 3
8575, CA, -1, 0, 7
8576, US, -1, 1, 83
8577, US, -1, 0, 13
8578, US, -1, 0, 26
8579, US, -1, 0, 20
8580, US, -1, 2, 114
8581, US, -1, 0, 1
8582, , -1, 0, 1
8583, US, -1, 1, 10
8584, US, -1, 0, 2
8585, US, -1, 0, 1085
8586, GB, -1, 0, 25
8587, US, -1, 0, 23
8588, , -1, 0, 4
8589, US, -1, 0, 3
8590, GB, -1, 0, 41
8591, US, -1, 0, 21
8592, US, -1, 0, 22
8593, CA, -1, 0, 35
8594, CA, -1, 0, 29
8595, US, -1, 0, 2
8596, , -1, 0, 10
8597, , -1, 0, 10
8598, US, -1, 0, 37
8599, , -1, 0, 1
8600, US, -1, 0, 248
8601, US, -1, 1, 2
8602, , -1, 0, 4
8603, US, -1, 0, 43
8604, US, -1, 0, 1
8605, , -1, 0, 1
8606, US, -1, 1, 453
8607, US, -1, 0, 21
8608, , -1, 0, 7
8609, US, -1, 1, 13
8610, SE, -1, 3, 120
8611, SE, -1, 0, 108
8612, PT, -1, 0, 136
8613, US, -1, 0, 59
8614, CA, -1, 0, 158
8615, AE, -1, 8, 959
8616, US, -1, 1, 48
8617, , -1, 0, 1
8618, US, -1, 0, 38
8619, , -1, 3, 50
8620, , -1, 0, 4
8621, , -1, 0, 3
8622, , -1, 0, 7
8623, , -1, 0, 8
8624, US, -1, 14, 27
8625, , -1, 0, 1
8626, US, -1, 1, 97
8627, , -1, 0, 1
8628, FR, -1, 0, 17
8629, NO, -1, 0, 477
8630, US, -1, 0, 800
8631, US, -1, 2, 34
8632, US, -1, 0, 345
8633, US, -1, 0, 39
8634, , -1, 0, 1
8635, FI, -1, 1, 140
8636, , 9981, 0, 2
8637, NL, -1, 0, 83
8638, US, -1, 0, 61
8639, US, -1, 0, 11
8640, , -1, 0, 4
8641, , -1, 0, 2
8642, US, -1, 0, 26
8643, , -1, 0, 1
8644, FR, -1, 0, 2523
8645, , -1, 0, 1
8646, US, -1, 18, 302
8647, , 13184, 0, 1
8648, US, -1, 1, 2
8649, , -1, 0, 1
8650, , 7962, 0, 1
8651, US, -1, 5, 206
8652, US, -1, 0, 5
8653, CA, -1, 0, 1
8654, , -1, 0, 1
8655, US, -1, 0, 5
0, None, -1, None, None
8656, US, -1, 0, 40
8657, US, 14501, 1, 17
8658, US, -1, 0, 4
8659, US, -1, 1, 117
8660, US, -1, 0, 6
8661, , -1, 0, 14
8662, US, -1, 2, 4
8663, , -1, 1, 26
8664, CZ, -1, 1, 28
8665, US, -1, 1, 15
8666, , 6951, 0, 7
8667, CH, -1, 0, 37
8668, , -1, 0, 41
8669, US, -1, 4, 55
8670, , -1, 0, 2
8671, US, -1, 4, 140
8672, , -1, 0, 24
8673, , -1, 0, 5
8674, US, -1, 12, 252
8675, US, -1, 0, 29
8676, US, -1, 1, 4
8677, , -1, 0, 2
8678, AU, -1, 1, 23
8679, US, -1, 0, 30
8680, US, -1, 0, 80
8681, , -1, 0, 1
8682, CA, -1, 0, 6
8683, , -1, 0, 2
8684, , -1, 1, 3
8685, US, -1, 1, 23
8686, , -1, 0, 10
8687, CA, -1, 0, 13
8688, CA, -1, 1, 11
8689, US, -1, 0, 218
8690, , -1, 0, 1
8691, US, -1, 0, 7
8692, US, -1, 0, 192
8693, PY, -1, 0, 207
8694, US, -1, 0, 142
8695, US, 4119, 0, 4
8696, US, -1, 5, 37
8697, US, -1, 0, 77
8698, , -1, 0, 5
8699, CA, -1, 0, 7
8700, US, 12409, 0, 1
8701, , -1, 0, 2
8702, US, -1, 1, 30
8703, CA, -1, 1, 51
8704, , -1, 0, 66
8705, , -1, 0, 6
8706, , 9695, 0, 1
8707, CA, -1, 0, 176
8708, DE, -1, 0, 23
8709, US, -1, 1, 20
8710, SE, -1, 0, 57
8711, , -1, 2, 159
8712, US, -1, 1, 55
8713, US, -1, 0, 2
8714, , -1, 0, 36
8715, , -1, 0, 1
8716, CA, -1, 0, 103
8717, DE, -1, 1, 8
8718, CA, -1, 3, 7
8719, US, -1, 1, 72
8720, US, -1, 1, 63
8721, US, -1, 3, 3
8722, CA, -1, 0, 187
8723, US, -1, 2, 528
8724, , -1, 0, 4
8725, US, -1, 1, 73
8726, CA, -1, 2, 20
8727, US, -1, 0, 4
8728, US, -1, 0, 3
8729, US, -1, 0, 957
8730, , -1, 0, 1
8731, , -1, 0, 57
8732, PT, -1, 0, 10
8733, CA, -1, 0, 20
8734, US, -1, 3, 11
8735, , -1, 0, 3
8736, US, -1, 0, 21
8737, , -1, 0, 1
8738, , -1, 0, 37
8739, US, -1, 0, 11
8740, AZ, -1, 0, 7
8741, US, -1, 0, 245
8742, US, -1, 0, 135
8743, , 4854, 0, 1
8744, US, -1, 5, 47
8745, , -1, 3, 12
8746, US, -1, 1, 321
8747, , -1, 0, 2
8748, US, -1, 3, 6
8749, US, -1, 4, 43
8750, US, -1, 0, 45
8751, , -1, 3, 8
8752, , -1, 0, 2
8753, CA, -1, 0, 57
8754, , -1, 0, 3
8755, , -1, 0, 5
8756, SE, -1, 5, 726
8757, GB, -1, 0, 25
8758, , -1, 0, 1
8759, CH, -1, 0, 38
8760, GB, -1, 0, 26
8761, US, -1, 0, 6
8762, , -1, 0, 6
8763, US, -1, 3, 110
8764, , -1, 0, 11
8765, CA, -1, 2, 34
8766, FI, -1, 0, 353
8767, US, -1, 0, 6
8768, US, -1, 0, 7
8769, US, -1, 2, 81
8770, US, -1, 0, 6
8771, , -1, 0, 3
8772, GB, -1, 0, 39
8773, , -1, 0, 1
8774, US, -1, 0, 8
8775, US, -1, 0, 56
8776, CA, -1, 4, 53
8777, DE, -1, 0, 30
8778, MX, -1, 2, 155
8779, US, -1, 0, 65
8780, , -1, 0, 1
8781, GB, -1, 0, 419
8782, US, -1, 3, 772
8783, , -1, 0, 2
8784, US, -1, 5, 519
8785, CA, -1, 0, 69
8786, DE, -1, 0, 48
8787, US, -1, 0, 9
8788, , -1, 0, 2
8789, , -1, 0, 1
8790, US, -1, 0, 7
8791, , -1, 2, 2
8792, , -1, 0, 1
8793, US, -1, 1, 7
8794, , -1, 0, 2
8795, CA, -1, 0, 2
8796, CA, -1, 5, 25
8797, SE, 607, 0, 6
8798, , 9746, 0, 4
8799, US, -1, 0, 4
8800, US, -1, 1, 97
8801, , -1, 0, 8
8802, US, -1, 2, 654
8803, US, -1, 0, 104
8804, , -1, 1, 9
8805, , -1, 1, 3
8806, US, -1, 3, 270
8807, , -1, 0, 3
8808, US, -1, 6, 44
8809, , -1, 0, 18
8810, , -1, 0, 5
8811, US, -1, 0, 10
8812, US, -1, 1, 180
8813, , 1380, 1, 33
8814, BG, -1, 0, 1
8815, , -1, 0, 180
8816, , -1, 3, 839
8817, , -1, 1, 2
8818, NO, -1, 0, 1
8819, FR, 9602, 0, 1
8820, US, -1, 1, 63
8821, , -1, 0, 1
8822, , -1, 2, 1
8823, , -1, 0, 10
8824, , -1, 3, 3
8825, , 8817, 0, 1
8826, CA, -1, 0, 17
8827, , -1, 0, 2
8828, , -1, 3, 3
8829, US, -1, 3, 29
8830, NO, -1, 0, 50
8831, GB, -1, 0, 184
8832, US, -1, 0, 67
8833, , -1, 0, 1
8834, , -1, 0, 1
8835, TR, 8748, 0, 2
8836, , -1, 1, 39
8837, , -1, 0, 4
8838, , -1, 0, 2
8839, CA, -1, 0, 19
8840, US, -1, 1, 73
8841, US, -1, 1, 10
8842, , -1, 0, 1
8843, US, -1, 2, 80
8844, , -1, 1, 25
8845, , -1, 0, 1
8846, , 12792, 0, 1
8847, US, -1, 0, 5
8848, US, -1, 0, 20
8849, US, -1, 2, 8
8850, US, -1, 1, 139
8851, , -1, 0, 4
8852, US, -1, 0, 33
8853, , -1, 0, 1
8854, US, -1, 0, 13
8855, , -1, 1, 8
8856, AU, -1, 3, 239
8857, CA, -1, 0, 5
8858, US, -1, 1, 12
8859, , -1, 0, 5
8860, US, -1, 0, 40
8861, US, -1, 0, 72
8862, GB, -1, 0, 23
8863, DE, -1, 0, 56
8864, US, -1, 0, 16
8865, US, -1, 1, 200
8866, , -1, 0, 19
8867, , -1, 0, 5
8868, US, -1, 0, 177
8869, CA, -1, 1, 10
8870, US, -1, 0, 47
8871, US, -1, 1, 11
8872, , -1, 0, 2
8873, FR, -1, 1, 230
8874, , -1, 0, 1
8875, , -1, 0, 3
8876, , -1, 0, 5
8877, US, -1, 1, 946
8878, US, -1, 0, 73
8879, NL, -1, 0, 41
8880, US, -1, 0, 53
8881, CA, -1, 2, 104
8882, , -1, 1, 9
8883, US, -1, 28, 87
8884, , -1, 0, 1
8885, , -1, 0, 1
8886, , -1, 0, 1
8887, US, -1, 10, 55
8888, US, -1, 1, 37
8889, IT, -1, 0, 271
8890, , -1, 0, 1
8891, , -1, 11, 99
8892, , -1, 0, 11
8893, , -1, 0, 20
8894, , -1, 0, 3
8895, CA, -1, 1, 31
8896, US, -1, 0, 81
8897, , -1, 0, 2
8898, , -1, 0, 3
8899, , -1, 0, 11
8900, US, -1, 0, 47
8901, ST, -1, 0, 4
8902, , 13115, 0, 2
8903, US, -1, 0, 1
8904, , -1, 7, 13
8905, , -1, 0, 1
8906, CA, -1, 1, 23
8907, US, -1, 0, 8
8908, NL, -1, 0, 40
8909, US, -1, 1, 57
8910, US, -1, 2, 48
8911, AU, -1, 0, 4
8912, , -1, 0, 3
8913, , -1, 0, 1
8914, , -1, 0, 1
8915, CA, -1, 0, 26
8916, IT, -1, 0, 45
8917, , -1, 0, 1
8918, US, -1, 1, 7
8919, US, -1, 1, 16
8920, US, -1, 6, 135
8921, US, -1, 0, 1
8922, CA, -1, 0, 10
8923, US, -1, 0, 15
8924, GB, -1, 0, 305
8925, US, -1, 2, 17
8926, , -1, 0, 13
8927, , -1, 3, 4
8928, DE, -1, 0, 99
8929, GB, -1, 0, 2
8930, AU, -1, 11, 1125
8931, UY, -1, 0, 25
8932, US, -1, 0, 74
8933, US, -1, 0, 129
8934, DE, -1, 1, 8
8935, , -1, 1, 5
8936, FR, -1, 2, 1627
8937, US, -1, 0, 19
8938, US, -1, 0, 44
8939, , -1, 7, 3
8940, NZ, -1, 4, 331
8941, DE, -1, 0, 45
8942, AT, -1, 0, 81
8943, US, -1, 38, 35
8944, US, -1, 8, 19
8945, US, -1, 0, 7
8946, BE, -1, 0, 171
8947, , -1, 0, 1
8948, , -1, 0, 1
8949, , -1, 0, 3
8950, IT, -1, 0, 80
8951, AU, -1, 0, 24
8952, , -1, 0, 1
8953, US, -1, 3, 23
8954, AU, -1, 0, 28
8955, , -1, 0, 7
8956, GB, -1, 0, 53
8957, US, -1, 3, 99
8958, , -1, 0, 7
8959, AU, -1, 0, 11
8960, , -1, 1, 1
8961, , -1, 0, 2
8962, US, -1, 2, 577
8963, , -1, 0, 2
8964, AU, -1, 4, 156
8965, , -1, 0, 2
8966, US, -1, 0, 4
8967, , -1, 1, 25
8968, US, -1, 5, 162
8969, BE, -1, 0, 60
8970, US, -1, 2, 1
8971, , -1, 1, 2
8972, US, -1, 4, 81
8973, , -1, 0, 12
8974, DE, -1, 0, 10
8975, , -1, 0, 1
8976, , -1, 0, 5
8977, SE, -1, 1, 881
8978, US, -1, 2, 13
8979, NO, 440, 2, 37
8980, , 9606, 0, 2
8981, , -1, 0, 2
8982, US, -1, 0, 7
8983, , -1, 0, 4
8984, AU, -1, 1, 74
8985, , -1, 0, 30
8986, US, -1, 1, 128
8987, US, -1, 0, 14
8988, CA, -1, 0, 45
8989, US, -1, 0, 14
8990, US, -1, 0, 18
8991, FR, -1, 0, 8
8992, US, -1, 1, 20
8993, SE, -1, 0, 5
8994, US, -1, 1, 8
8995, , -1, 0, 1
8996, , -1, 0, 1
8997, GB, -1, 0, 3
8998, , -1, 0, 3
8999, , -1, 1, 5
9000, US, -1, 2, 7
9001, US, -1, 1, 93
9002, AU, -1, 2, 20
9003, US, -1, 0, 96
9004, , -1, 0, 3
9005, , -1, 0, 81
9006, US, -1, 1, 22
9007, AU, -1, 5, 6
9008, , -1, 0, 12
9009, US, -1, 2, 24
9010, US, -1, 0, 29
9011, , -1, 0, 5
9012, US, -1, 0, 20
9013, SE, -1, 3, 14
9014, , 13688, 0, 1
9015, US, -1, 0, 2
9016, , 4960, 0, 3
9017, NO, -1, 0, 46
9018, , -1, 1, 2
9019, , 9585, 0, 1
9020, , -1, 1, 38
9021, , -1, 0, 2
9022, US, -1, 0, 36
9023, , -1, 0, 1
9024, US, -1, 3, 142
9025, CA, -1, 1, 10
9026, , -1, 0, 9
9027, CA, -1, 0, 9
9028, , -1, 1, 6
9029, AU, -1, 0, 5
9030, US, -1, 3, 60
9031, US, -1, 1, 80
9032, , -1, 0, 1
9033, US, -1, 0, 8
9034, US, -1, 0, 10
9035, US, -1, 0, 15
9036, , 9570, 0, 1
9037, , -1, 0, 4
9038, , -1, 0, 5
9039, , -1, 0, 3
9040, AU, -1, 0, 6
9041, US, -1, 2, 3
9042, US, -1, 1, 7
9043, , -1, 0, 31
9044, US, -1, 0, 10
9045, FR, -1, 0, 14
9046, AU, -1, 0, 75
9047, US, -1, 1, 188
9048, US, -1, 1, 7
9049, , -1, 0, 14
9050, US, -1, 3, 21
9051, US, -1, 0, 20
9052, CH, -1, 1, 19
9053, , -1, 0, 3
9054, US, -1, 0, 14
9055, US, -1, 1, 1314
9056, , -1, 2, 1
9057, , -1, 0, 2
9058, , -1, 2, 14
9059, US, 4119, 0, 1
9060, US, -1, 0, 5
9061, US, -1, 0, 21
9062, , -1, 0, 2
9063, DE, -1, 6, 99
9064, , 1942, 0, 1
9065, US, 537, 0, 1522
9066, CA, -1, 3, 13
9067, , -1, 0, 3
9068, , -1, 0, 2
9069, CA, -1, 1, 210
9070, US, -1, 0, 393
9071, , -1, 0, 2
9072, US, -1, 0, 8
9073, US, -1, 1, 6
9074, US, 10769, 2, 26
9075, CA, -1, 1, 31
9076, CA, -1, 0, 3
9077, DE, -1, 0, 27
0, None, -1, None, None
9078, , -1, 0, 12
9079, US, -1, 0, 1
9080, , -1, 2, 1
9081, GB, -1, 0, 31
9082, US, -1, 1, 3
9083, US, -1, 2, 288
9084, CA, -1, 1, 74
9085, , -1, 0, 5
9086, , -1, 0, 1
9087, , -1, 0, 3
9088, , -1, 0, 1
9089, , -1, 0, 7
9090, US, -1, 0, 5
9091, , -1, 0, 1
9092, , -1, 0, 1
9093, US, -1, 0, 108
9094, , -1, 1, 12
9095, US, -1, 4, 26
9096, US, -1, 0, 205
9097, CA, -1, 0, 2
9098, , -1, 0, 4
9099, US, -1, 0, 8
9100, US, -1, 0, 140
9101, CA, -1, 0, 9
9102, CH, -1, 0, 85
9103, US, -1, 0, 34
9104, US, -1, 0, 9
9105, , -1, 0, 5
9106, CA, -1, 1, 369
9107, , -1, 0, 1
9108, , -1, 0, 59
9109, US, -1, 0, 56
9110, CA, -1, 3, 33
9111, US, -1, 1, 33
9112, , -1, 0, 1
9113, US, -1, 1, 110
9114, , -1, 0, 7
9115, , -1, 0, 1
9116, US, -1, 0, 39
9117, NZ, -1, 6, 36
9118, , -1, 0, 4
9119, US, -1, 1, 78
9120, , -1, 0, 1
9121, US, -1, 1, 10
9122, US, -1, 0, 57
9123, AR, -1, 0, 18
9124, US, -1, 0, 90
9125, US, -1, 6, 137
9126, US, -1, 0, 88
9127, US, -1, 1, 189
9128, , 9703, 0, 1
9129, AU, -1, 0, 79
9130, , -1, 0, 9
9131, , -1, 0, 9
9132, , 10758, 0, 1
9133, US, -1, 0, 1
9134, , -1, 1, 2
9135, DE, -1, 1, 19
9136, , -1, 0, 5
9137, CN, -1, 1, 30
9138, , -1, 0, 13
9139, US, -1, 0, 155
9140, US, -1, 0, 1
9141, US, -1, 3, 525
9142, CA, -1, 2, 134
9143, IN, -1, 0, 197
9144, , -1, 0, 6
9145, US, -1, 1, 17
9146, US, -1, 1, 202
9147, ES, -1, 0, 55
9148, , -1, 1, 38
9149, US, -1, 5, 386
9150, , -1, 1, 9
9151, CN, -1, 2, 274
9152, US, -1, 12, 52
9153, AU, -1, 0, 63
9154, GB, -1, 1, 31
9155, , -1, 0, 5
9156, CA, -1, 0, 43
9157, US, -1, 8, 165
9158, , -1, 0, 1
9159, US, -1, 0, 714
9160, CA, -1, 0, 10
9161, CA, -1, 0, 11
9162, NL, -1, 0, 18
9163, CA, -1, 2, 18
9164, US, -1, 0, 26
9165, US, -1, 0, 29
9166, US, -1, 0, 3
9167, US, -1, 1, 410
9168, US, 9193, 0, 11
9169, US, -1, 0, 36
9170, US, -1, 0, 130
9171, CA, -1, 0, 3
9172, , -1, 0, 2
9173, , -1, 0, 1
9174, , -1, 0, 1
9175, , -1, 0, 2
9176, US, -1, 1, 74
9177, , -1, 0, 8
9178, US, -1, 0, 42
9179, US, -1, 0, 32
9180, , -1, 0, 2
9181, CA, -1, 0, 14
9182, SE, -1, 1, 1849
9183, , -1, 0, 1
9184, US, -1, 1, 464
9185, CA, -1, 1, 6
9186, , -1, 0, 8
9187, US, -1, 1, 10
9188, US, -1, 0, 126
9189, US, -1, 0, 18
9190, , -1, 1, 2
9191, AU, -1, 2, 19
9192, US, -1, 0, 30
9193, US, -1, 2, 56
9194, CA, -1, 0, 10
9195, US, -1, 0, 82
9196, , -1, 0, 6
9197, CA, -1, 0, 30
9198, SE, -1, 1, 154
9199, , -1, 0, 7
9200, , -1, 2, 90
9201, , -1, 0, 1
9202, US, -1, 0, 56
9203, US, -1, 0, 6
9204, CA, -1, 0, 16
9205, , -1, 0, 1
9206, , -1, 2, 4
9207, , -1, 0, 8
9208, US, -1, 0, 5
9209, US, -1, 0, 331
9210, US, -1, 2, 23
9211, , -1, 1, 2
9212, , 9621, 0, 1
9213, , 7906, 0, 1
9214, US, -1, 1, 51
9215, , 12357, 0, 1
9216, , -1, 0, 1
9217, CA, -1, 0, 9
9218, US, -1, 1, 155
9219, GB, -1, 1, 15
9220, AU, -1, 0, 8
9221, CA, -1, 2, 127
9222, US, -1, 0, 48
9223, US, -1, 2, 63
9224, US, -1, 0, 133
9225, US, -1, 0, 51
9226, JP, -1, 0, 429
9227, AU, -1, 0, 19
9228, , -1, 2, 146
9229, , -1, 0, 1
9230, US, -1, 0, 30
9231, AU, -1, 0, 13
9232, US, -1, 1, 64
9233, CA, -1, 0, 12
9234, CA, -1, 0, 64
9235, , -1, 0, 2
9236, US, -1, 0, 585
9237, , -1, 0, 1
9238, , -1, 0, 3
9239, US, -1, 0, 45
9240, US, -1, 0, 25
9241, , -1, 0, 2
9242, , -1, 0, 5
9243, US, -1, 0, 3
9244, US, -1, 0, 66
9245, , -1, 0, 1
9246, , -1, 0, 86
9247, , 7757, 0, 2
9248, US, -1, 0, 6
9249, AU, -1, 0, 123
9250, , -1, 2, 12
9251, US, -1, 1, 1078
9252, , -1, 0, 5
9253, CA, -1, 0, 397
9254, HK, -1, 0, 10
9255, US, -1, 0, 32
9256, US, -1, 2, 31
9257, US, -1, 1, 5
9258, US, -1, 1, 46
9259, AU, -1, 1, 11
9260, , 7757, 0, 2
9261, US, -1, 2, 7
9262, AU, -1, 0, 4
9263, , 9066, 0, 1
9264, US, -1, 0, 85
9265, , 9560, 0, 4
9266, , -1, 4, 35
9267, , -1, 1, 3
9268, , -1, 0, 2
9269, CA, -1, 0, 15
9270, , -1, 0, 2
9271, US, -1, 3, 32
9272, , 9693, 0, 1
9273, US, -1, 1, 60
9274, US, -1, 0, 85
9275, US, -1, 8, 6
9276, US, -1, 0, 4
9277, , -1, 0, 4
9278, , -1, 0, 1
9279, , -1, 0, 1
9280, US, -1, 0, 47
9281, US, -1, 0, 2
9282, , -1, 0, 1
9283, US, -1, 1, 49
9284, US, -1, 1, 21
9285, , -1, 1, 9
9286, , -1, 0, 1
9287, US, -1, 0, 67
9288, ID, 4909, 0, 20
9289, MX, -1, 0, 89
9290, US, -1, 0, 5
9291, CA, -1, 3, 11
9292, US, -1, 0, 1
9293, US, -1, 0, 1895
9294, , -1, 0, 4
9295, , 12393, 0, 1
9296, , -1, 0, 8
9297, , -1, 3, 27
9298, , -1, 0, 66
9299, US, -1, 2, 67
9300, , 9778, 0, 1
9301, US, -1, 0, 5
9302, , -1, 0, 8
9303, US, -1, 0, 172
9304, , -1, 0, 17
9305, US, -1, 0, 24
9306, US, -1, 0, 95
9307, US, -1, 4, 65
9308, , -1, 1, 4
9309, US, -1, 0, 5
9310, , -1, 0, 1
9311, , -1, 0, 34
9312, , -1, 0, 2
9313, , -1, 0, 5
9314, CA, -1, 0, 1
9315, US, -1, 7, 9
9316, , -1, 0, 1
9317, US, -1, 0, 23
9318, , -1, 0, 4
9319, , 7583, 0, 1
9320, , -1, 0, 55
9321, , -1, 2, 49
9322, US, -1, 0, 21
9323, , -1, 0, 5
9324, , -1, 0, 3
9325, US, -1, 0, 7
9326, , -1, 0, 3
9327, , 470, 0, 1
9328, , -1, 0, 1
9329, , -1, 0, 2
9330, US, -1, 0, 90
9331, CA, -1, 0, 30
9332, US, -1, 0, 6
9333, , -1, 0, 9
9334, , -1, 0, 1
9335, US, -1, 0, 49
9336, ES, -1, 4, 25
9337, US, -1, 0, 75
9338, , -1, 0, 66
9339, CA, -1, 3, 130
9340, US, -1, 1, 46
9341, , 8824, 0, 4
9342, , -1, 0, 1
9343, , 9720, 0, 1
9344, CA, -1, 2, 177
9345, CA, -1, 4, 839
9346, , -1, 0, 3
9347, AU, -1, 0, 2
9348, TH, -1, 0, 9
9349, US, -1, 1, 35
9350, , -1, 0, 17
9351, , -1, 0, 2
9352, US, -1, 0, 1
9353, US, -1, 0, 47
9354, US, -1, 1, 327
9355, , -1, 0, 4
9356, US, -1, 1, 159
9357, , -1, 0, 3
9358, US, -1, 0, 6
9359, , -1, 1, 1
9360, US, -1, 1, 532
9361, , -1, 0, 12
9362, US, -1, 0, 11
9363, US, -1, 1, 26
9364, US, -1, 0, 36
9365, , -1, 1, 3
9366, US, -1, 0, 21
9367, US, -1, 0, 241
9368, , -1, 0, 2
9369, , -1, 0, 24
9370, US, -1, 0, 3
9371, , 13468, 0, 2
9372, US, -1, 0, 2
9373, , -1, 2, 12
9374, , -1, 153, 59
9375, , -1, 0, 12
9376, US, -1, 0, 25
9377, , -1, 0, 1
9378, , -1, 0, 1
9379, US, -1, 3, 35
9380, US, -1, 3, 76
9381, , -1, 0, 1
9382, , 14840, 0, 1
9383, , 4421, 0, 2
9384, CA, -1, 1, 7
9385, US, -1, 0, 15
9386, US, -1, 0, 171
9387, , -1, 0, 1
9388, US, -1, 2, 35
9389, US, -1, 0, 1540
9390, , -1, 0, 1
9391, , 2226, 0, 1
9392, US, -1, 3, 5
9393, , -1, 0, 1
9394, US, -1, 1, 81
9395, , -1, 0, 1
9396, CA, -1, 3, 161
9397, US, -1, 0, 3
9398, US, -1, 4, 6
9399, US, -1, 3, 48
9400, US, -1, 4, 53
9401, , -1, 0, 3
9402, US, -1, 0, 33
9403, US, -1, 0, 126
9404, US, -1, 2, 10470
9405, , -1, 1, 1
9406, US, -1, 0, 10
9407, , -1, 0, 2
9408, TW, -1, 0, 16
9409, TH, -1, 0, 277
9410, , -1, 0, 1
9411, CA, -1, 0, 88
9412, US, -1, 2, 49
9413, AU, -1, 0, 7
9414, , -1, 0, 4
9415, , -1, 0, 38
9416, , -1, 1, 1
9417, US, -1, 0, 127
9418, , -1, 2, 6
9419, AE, -1, 0, 14
9420, US, -1, 1, 33
9421, US, -1, 1, 66
9422, , -1, 0, 10
9423, , -1, 1, 12
9424, US, -1, 0, 27
9425, US, -1, 0, 46
9426, US, -1, 4, 274
9427, US, -1, 0, 10
9428, US, -1, 8, 39
9429, , -1, 0, 2
9430, US, -1, 0, 6
9431, , -1, 0, 1
9432, CA, -1, 0, 98
9433, , -1, 0, 2
0, None, -1, None, None
9434, , 14859, 0, 1
9435, NZ, -1, 1, 77
9436, US, 4119, 0, 87
9437, US, 4119, 0, 15
9438, US, -1, 0, 7
9439, US, 4119, 0, 21
9440, US, -1, 1, 293
9441, US, -1, 0, 100
9442, US, 4119, 0, 50
9443, US, -1, 0, 45
9444, US, -1, 2, 25
9445, CA, -1, 1, 6
9446, CA, -1, 1, 3
9447, , -1, 0, 8
9448, , -1, 0, 2
9449, US, -1, 0, 17
9450, US, -1, 1, 112
9451, US, -1, 0, 37
9452, US, -1, 0, 0
9453, CA, -1, 0, 27
9454, US, -1, 0, 52
9455, US, -1, 0, 29
9456, AE, -1, 0, 27
9457, , 9709, 0, 1
9458, US, -1, 0, 1648
9459, US, -1, 0, 9992
9460, , -1, 0, 7
9461, CA, -1, 0, 43
9462, CA, -1, 0, 3
9463, MX, -1, 0, 10
9464, US, -1, 0, 16
9465, AU, -1, 0, 21
9466, DK, -1, 0, 191
9467, , -1, 0, 16
9468, , -1, 0, 1
9469, US, -1, 0, 4
9470, , -1, 0, 1
9471, , -1, 0, 1
